;CRYSTAL PALACE AND WROTHAM MASTS
EGR319     N053.29.13.480 W002.13.15.228 N053.29.18.472 W002.13.12.582
EGR319     N053.29.18.472 W002.13.12.582 N053.29.23.582 W002.13.10.678
EGR319     N053.29.23.582 W002.13.10.678 N053.29.28.771 W002.13.09.530
EGR319     N053.29.28.771 W002.13.09.530 N053.29.34.001 W002.13.09.146
EGR319     N053.29.34.001 W002.13.09.146 N053.29.34.001 W002.13.09.146
;EGR321
EGR321     N053.40.57.000 W001.28.22.299 N053.41.10.545 W001.28.24.300
EGR321     N053.41.10.545 W001.28.24.300 N053.41.17.188 W001.28.26.787
EGR321     N053.41.17.188 W001.28.26.787 N053.41.23.678 W001.28.30.242
EGR321     N053.41.23.678 W001.28.30.242 N053.41.29.964 W001.28.34.639
EGR321     N053.41.29.964 W001.28.34.639 N053.41.36.000 W001.28.39.944
EGR321     N053.41.36.000 W001.28.39.944 N053.41.41.739 W001.28.46.117
EGR321     N053.41.41.739 W001.28.46.117 N053.41.47.137 W001.28.53.111
EGR321     N053.41.47.137 W001.28.53.111 N053.41.52.154 W001.29.00.873
EGR321     N053.41.52.154 W001.29.00.873 N053.41.56.751 W001.29.09.344
EGR321     N053.41.56.751 W001.29.09.344 N053.42.00.894 W001.29.18.459
EGR321     N053.42.00.894 W001.29.18.459 N053.42.04.550 W001.29.28.149
EGR321     N053.42.04.550 W001.29.28.149 N053.42.07.692 W001.29.38.340
EGR321     N053.42.07.692 W001.29.38.340 N053.42.10.296 W001.29.48.955
EGR321     N053.42.10.296 W001.29.48.955 N053.42.12.342 W001.29.59.912
EGR321     N053.42.12.342 W001.29.59.912 N053.42.13.815 W001.30.11.129
EGR321     N053.42.13.815 W001.30.11.129 N053.42.14.703 W001.30.22.520
EGR321     N053.42.14.703 W001.30.22.520 N053.42.15.000 W001.30.33.998
EGR321     N053.42.15.000 W001.30.33.998 N053.42.14.703 W001.30.45.477
EGR321     N053.42.14.703 W001.30.45.477 N053.42.13.815 W001.30.56.868
EGR321     N053.42.13.815 W001.30.56.868 N053.42.12.342 W001.31.08.085
EGR321     N053.42.12.342 W001.31.08.085 N053.42.10.296 W001.31.19.042
EGR321     N053.42.10.296 W001.31.19.042 N053.42.07.692 W001.31.29.657
EGR321     N053.42.07.692 W001.31.29.657 N053.42.04.550 W001.31.39.848
EGR321     N053.42.04.550 W001.31.39.848 N053.42.00.894 W001.31.49.538
EGR321     N053.42.00.894 W001.31.49.538 N053.41.56.751 W001.31.58.653
EGR321     N053.41.56.751 W001.31.58.653 N053.41.52.154 W001.32.07.124
EGR321     N053.41.52.154 W001.32.07.124 N053.41.47.137 W001.32.14.886
EGR321     N053.41.47.137 W001.32.14.886 N053.41.41.739 W001.32.21.880
EGR321     N053.41.41.739 W001.32.21.880 N053.41.36.000 W001.32.28.053
EGR321     N053.41.36.000 W001.32.28.053 N053.41.29.964 W001.32.33.358
EGR321     N053.41.29.964 W001.32.33.358 N053.41.23.678 W001.32.37.755
EGR321     N053.41.23.678 W001.32.37.755 N053.41.17.188 W001.32.41.210
EGR321     N053.41.17.188 W001.32.41.210 N053.41.10.545 W001.32.43.697
EGR321     N053.41.10.545 W001.32.43.697 N053.41.03.798 W001.32.45.196
EGR321     N053.41.03.798 W001.32.45.196 N053.40.57.000 W001.32.45.697
EGR321     N053.40.57.000 W001.32.45.697 N053.40.50.202 W001.32.45.196
EGR321     N053.40.50.202 W001.32.45.196 N053.40.43.455 W001.32.43.697
EGR321     N053.40.43.455 W001.32.43.697 N053.40.36.812 W001.32.41.210
EGR321     N053.40.36.812 W001.32.41.210 N053.40.30.322 W001.32.37.755
EGR321     N053.40.30.322 W001.32.37.755 N053.40.24.036 W001.32.33.358
EGR321     N053.40.24.036 W001.32.33.358 N053.40.18.000 W001.32.28.053
EGR321     N053.40.18.000 W001.32.28.053 N053.40.12.261 W001.32.21.880
EGR321     N053.40.12.261 W001.32.21.880 N053.40.06.863 W001.32.14.886
EGR321     N053.40.06.863 W001.32.14.886 N053.40.01.846 W001.32.07.124
EGR321     N053.40.01.846 W001.32.07.124 N053.39.57.249 W001.31.58.653
EGR321     N053.39.57.249 W001.31.58.653 N053.39.53.106 W001.31.49.538
EGR321     N053.39.53.106 W001.31.49.538 N053.39.49.450 W001.31.39.848
EGR321     N053.39.49.450 W001.31.39.848 N053.39.46.308 W001.31.29.657
EGR321     N053.39.46.308 W001.31.29.657 N053.39.43.704 W001.31.19.042
EGR321     N053.39.43.704 W001.31.19.042 N053.39.41.658 W001.31.08.085
EGR321     N053.39.41.658 W001.31.08.085 N053.39.40.185 W001.30.56.868
EGR321     N053.39.40.185 W001.30.56.868 N053.39.39.297 W001.30.45.477
EGR321     N053.39.39.297 W001.30.45.477 N053.39.39.000 W001.30.33.998
EGR321     N053.39.39.000 W001.30.33.998 N053.39.39.297 W001.30.22.520
EGR321     N053.39.39.297 W001.30.22.520 N053.39.40.185 W001.30.11.129
EGR321     N053.39.40.185 W001.30.11.129 N053.39.41.658 W001.29.59.912
EGR321     N053.39.41.658 W001.29.59.912 N053.39.43.704 W001.29.48.955
EGR321     N053.39.43.704 W001.29.48.955 N053.39.46.308 W001.29.38.340
EGR321     N053.39.46.308 W001.29.38.340 N053.39.49.450 W001.29.28.149
EGR321     N053.39.49.450 W001.29.28.149 N053.39.53.106 W001.29.18.459
EGR321     N053.39.53.106 W001.29.18.459 N053.39.57.249 W001.29.09.344
EGR321     N053.39.57.249 W001.29.09.344 N053.40.01.846 W001.29.00.873
EGR321     N053.40.01.846 W001.29.00.873 N053.40.06.863 W001.28.53.111
EGR321     N053.40.06.863 W001.28.53.111 N053.40.12.261 W001.28.46.117
EGR321     N053.40.12.261 W001.28.46.117 N053.40.18.000 W001.28.39.944
EGR321     N053.40.18.000 W001.28.39.944 N053.40.24.036 W001.28.34.639
EGR321     N053.40.24.036 W001.28.34.639 N053.40.30.322 W001.28.30.242
EGR321     N053.40.30.322 W001.28.30.242 N053.40.36.812 W001.28.26.787
EGR321     N053.40.36.812 W001.28.26.787 N053.40.43.455 W001.28.24.300
EGR321     N053.40.43.455 W001.28.24.300 N053.40.50.202 W001.28.22.800
EGR321     N053.40.50.202 W001.28.22.800 N053.40.57.000 W001.28.22.299
EGR321     N053.40.57.000 W001.28.22.299 N053.40.57.000 W001.28.22.299
;EGR322
EGR322     N053.25.00.001 W004.25.07.456 N053.25.20.839 W004.25.10.515
EGR322     N053.25.20.839 W004.25.10.515 N053.25.31.059 W004.25.14.317
EGR322     N053.25.31.059 W004.25.14.317 N053.25.41.044 W004.25.19.599
EGR322     N053.25.41.044 W004.25.19.599 N053.25.50.715 W004.25.26.320
EGR322     N053.25.50.715 W004.25.26.320 N053.26.00.001 W004.25.34.431
EGR322     N053.26.00.001 W004.25.34.431 N053.26.08.830 W004.25.43.869
EGR322     N053.26.08.830 W004.25.43.869 N053.26.17.136 W004.25.54.562
EGR322     N053.26.17.136 W004.25.54.562 N053.26.24.854 W004.26.06.429
EGR322     N053.26.24.854 W004.26.06.429 N053.26.31.927 W004.26.19.379
EGR322     N053.26.31.927 W004.26.19.379 N053.26.38.299 W004.26.33.314
EGR322     N053.26.38.299 W004.26.33.314 N053.26.43.924 W004.26.48.129
EGR322     N053.26.43.924 W004.26.48.129 N053.26.48.758 W004.27.03.709
EGR322     N053.26.48.758 W004.27.03.709 N053.26.52.764 W004.27.19.937
EGR322     N053.26.52.764 W004.27.19.937 N053.26.55.912 W004.27.36.689
EGR322     N053.26.55.912 W004.27.36.689 N053.26.58.178 W004.27.53.838
EGR322     N053.26.58.178 W004.27.53.838 N053.26.59.545 W004.28.11.253
EGR322     N053.26.59.545 W004.28.11.253 N053.27.00.001 W004.28.28.801
EGR322     N053.27.00.001 W004.28.28.801 N053.26.59.545 W004.28.46.350
EGR322     N053.26.59.545 W004.28.46.350 N053.26.58.178 W004.29.03.764
EGR322     N053.26.58.178 W004.29.03.764 N053.26.55.912 W004.29.20.913
EGR322     N053.26.55.912 W004.29.20.913 N053.26.52.764 W004.29.37.665
EGR322     N053.26.52.764 W004.29.37.665 N053.26.48.758 W004.29.53.893
EGR322     N053.26.48.758 W004.29.53.893 N053.26.43.924 W004.30.09.474
EGR322     N053.26.43.924 W004.30.09.474 N053.26.38.299 W004.30.24.288
EGR322     N053.26.38.299 W004.30.24.288 N053.26.31.927 W004.30.38.223
EGR322     N053.26.31.927 W004.30.38.223 N053.26.24.854 W004.30.51.174
EGR322     N053.26.24.854 W004.30.51.174 N053.26.17.136 W004.31.03.041
EGR322     N053.26.17.136 W004.31.03.041 N053.26.08.830 W004.31.13.734
EGR322     N053.26.08.830 W004.31.13.734 N053.26.00.001 W004.31.23.171
EGR322     N053.26.00.001 W004.31.23.171 N053.25.50.715 W004.31.31.282
EGR322     N053.25.50.715 W004.31.31.282 N053.25.41.044 W004.31.38.004
EGR322     N053.25.41.044 W004.31.38.004 N053.25.31.059 W004.31.43.286
EGR322     N053.25.31.059 W004.31.43.286 N053.25.20.839 W004.31.47.088
EGR322     N053.25.20.839 W004.31.47.088 N053.25.10.460 W004.31.49.380
EGR322     N053.25.10.460 W004.31.49.380 N053.25.00.001 W004.31.50.146
EGR322     N053.25.00.001 W004.31.50.146 N053.24.49.543 W004.31.49.380
EGR322     N053.24.49.543 W004.31.49.380 N053.24.39.163 W004.31.47.088
EGR322     N053.24.39.163 W004.31.47.088 N053.24.28.943 W004.31.43.286
EGR322     N053.24.28.943 W004.31.43.286 N053.24.18.959 W004.31.38.004
EGR322     N053.24.18.959 W004.31.38.004 N053.24.09.287 W004.31.31.282
EGR322     N053.24.09.287 W004.31.31.282 N053.24.00.001 W004.31.23.171
EGR322     N053.24.00.001 W004.31.23.171 N053.23.51.172 W004.31.13.734
EGR322     N053.23.51.172 W004.31.13.734 N053.23.42.867 W004.31.03.041
EGR322     N053.23.42.867 W004.31.03.041 N053.23.35.148 W004.30.51.174
EGR322     N053.23.35.148 W004.30.51.174 N053.23.28.076 W004.30.38.223
EGR322     N053.23.28.076 W004.30.38.223 N053.23.21.703 W004.30.24.288
EGR322     N053.23.21.703 W004.30.24.288 N053.23.16.078 W004.30.09.474
EGR322     N053.23.16.078 W004.30.09.474 N053.23.11.244 W004.29.53.893
EGR322     N053.23.11.244 W004.29.53.893 N053.23.07.238 W004.29.37.665
EGR322     N053.23.07.238 W004.29.37.665 N053.23.04.090 W004.29.20.913
EGR322     N053.23.04.090 W004.29.20.913 N053.23.01.824 W004.29.03.764
EGR322     N053.23.01.824 W004.29.03.764 N053.23.00.458 W004.28.46.350
EGR322     N053.23.00.458 W004.28.46.350 N053.23.00.001 W004.28.28.801
EGR322     N053.23.00.001 W004.28.28.801 N053.23.00.458 W004.28.11.253
EGR322     N053.23.00.458 W004.28.11.253 N053.23.01.824 W004.27.53.838
EGR322     N053.23.01.824 W004.27.53.838 N053.23.04.090 W004.27.36.689
EGR322     N053.23.04.090 W004.27.36.689 N053.23.07.238 W004.27.19.937
EGR322     N053.23.07.238 W004.27.19.937 N053.23.11.244 W004.27.03.709
EGR322     N053.23.11.244 W004.27.03.709 N053.23.16.078 W004.26.48.129
EGR322     N053.23.16.078 W004.26.48.129 N053.23.21.703 W004.26.33.314
EGR322     N053.23.21.703 W004.26.33.314 N053.23.28.076 W004.26.19.379
EGR322     N053.23.28.076 W004.26.19.379 N053.23.35.148 W004.26.06.429
EGR322     N053.23.35.148 W004.26.06.429 N053.23.42.867 W004.25.54.562
EGR322     N053.23.42.867 W004.25.54.562 N053.23.51.172 W004.25.43.869
EGR322     N053.23.51.172 W004.25.43.869 N053.24.00.001 W004.25.34.431
EGR322     N053.24.00.001 W004.25.34.431 N053.24.09.287 W004.25.26.320
EGR322     N053.24.09.287 W004.25.26.320 N053.24.18.959 W004.25.19.599
EGR322     N053.24.18.959 W004.25.19.599 N053.24.28.943 W004.25.14.317
EGR322     N053.24.28.943 W004.25.14.317 N053.24.39.163 W004.25.10.515
EGR322     N053.24.39.163 W004.25.10.515 N053.24.49.543 W004.25.08.222
EGR322     N053.24.49.543 W004.25.08.222 N053.25.00.001 W004.25.07.456
EGR322     N053.25.00.001 W004.25.07.456 N053.25.00.001 W004.25.07.456
;EGR413
EGR413     N054.25.05.002 W003.26.17.769 N054.25.25.839 W003.26.20.902
EGR413     N054.25.25.839 W003.26.20.902 N054.25.36.060 W003.26.24.796
EGR413     N054.25.36.060 W003.26.24.796 N054.25.46.044 W003.26.30.206
EGR413     N054.25.46.044 W003.26.30.206 N054.25.55.716 W003.26.37.091
EGR413     N054.25.55.716 W003.26.37.091 N054.26.05.002 W003.26.45.399
EGR413     N054.26.05.002 W003.26.45.399 N054.26.13.831 W003.26.55.066
EGR413     N054.26.13.831 W003.26.55.066 N054.26.22.136 W003.27.06.018
EGR413     N054.26.22.136 W003.27.06.018 N054.26.29.854 W003.27.18.173
EGR413     N054.26.29.854 W003.27.18.173 N054.26.36.927 W003.27.31.438
EGR413     N054.26.36.927 W003.27.31.438 N054.26.43.300 W003.27.45.711
EGR413     N054.26.43.300 W003.27.45.711 N054.26.48.925 W003.28.00.885
EGR413     N054.26.48.925 W003.28.00.885 N054.26.53.759 W003.28.16.844
EGR413     N054.26.53.759 W003.28.16.844 N054.26.57.765 W003.28.33.466
EGR413     N054.26.57.765 W003.28.33.466 N054.27.00.913 W003.28.50.625
EGR413     N054.27.00.913 W003.28.50.625 N054.27.03.179 W003.29.08.190
EGR413     N054.27.03.179 W003.29.08.190 N054.27.04.545 W003.29.26.027
EGR413     N054.27.04.545 W003.29.26.027 N054.27.05.002 W003.29.44.002
EGR413     N054.27.05.002 W003.29.44.002 N054.27.04.545 W003.30.01.976
EGR413     N054.27.04.545 W003.30.01.976 N054.27.03.179 W003.30.19.814
EGR413     N054.27.03.179 W003.30.19.814 N054.27.00.913 W003.30.37.379
EGR413     N054.27.00.913 W003.30.37.379 N054.26.57.765 W003.30.54.537
EGR413     N054.26.57.765 W003.30.54.537 N054.26.53.759 W003.31.11.159
EGR413     N054.26.53.759 W003.31.11.159 N054.26.48.925 W003.31.27.118
EGR413     N054.26.48.925 W003.31.27.118 N054.26.43.300 W003.31.42.292
EGR413     N054.26.43.300 W003.31.42.292 N054.26.36.927 W003.31.56.565
EGR413     N054.26.36.927 W003.31.56.565 N054.26.29.854 W003.32.09.830
EGR413     N054.26.29.854 W003.32.09.830 N054.26.22.136 W003.32.21.985
EGR413     N054.26.22.136 W003.32.21.985 N054.26.13.831 W003.32.32.938
EGR413     N054.26.13.831 W003.32.32.938 N054.26.05.002 W003.32.42.604
EGR413     N054.26.05.002 W003.32.42.604 N054.25.55.716 W003.32.50.912
EGR413     N054.25.55.716 W003.32.50.912 N054.25.46.044 W003.32.57.797
EGR413     N054.25.46.044 W003.32.57.797 N054.25.36.060 W003.33.03.207
EGR413     N054.25.36.060 W003.33.03.207 N054.25.25.839 W003.33.07.101
EGR413     N054.25.25.839 W003.33.07.101 N054.25.15.460 W003.33.09.450
EGR413     N054.25.15.460 W003.33.09.450 N054.25.05.002 W003.33.10.234
EGR413     N054.25.05.002 W003.33.10.234 N054.24.54.543 W003.33.09.450
EGR413     N054.24.54.543 W003.33.09.450 N054.24.44.164 W003.33.07.101
EGR413     N054.24.44.164 W003.33.07.101 N054.24.33.943 W003.33.03.207
EGR413     N054.24.33.943 W003.33.03.207 N054.24.23.959 W003.32.57.797
EGR413     N054.24.23.959 W003.32.57.797 N054.24.14.287 W003.32.50.912
EGR413     N054.24.14.287 W003.32.50.912 N054.24.05.002 W003.32.42.604
EGR413     N054.24.05.002 W003.32.42.604 N054.23.56.172 W003.32.32.938
EGR413     N054.23.56.172 W003.32.32.938 N054.23.47.867 W003.32.21.985
EGR413     N054.23.47.867 W003.32.21.985 N054.23.40.149 W003.32.09.830
EGR413     N054.23.40.149 W003.32.09.830 N054.23.33.076 W003.31.56.565
EGR413     N054.23.33.076 W003.31.56.565 N054.23.26.703 W003.31.42.292
EGR413     N054.23.26.703 W003.31.42.292 N054.23.21.079 W003.31.27.118
EGR413     N054.23.21.079 W003.31.27.118 N054.23.16.245 W003.31.11.159
EGR413     N054.23.16.245 W003.31.11.159 N054.23.12.238 W003.30.54.537
EGR413     N054.23.12.238 W003.30.54.537 N054.23.09.091 W003.30.37.379
EGR413     N054.23.09.091 W003.30.37.379 N054.23.06.825 W003.30.19.814
EGR413     N054.23.06.825 W003.30.19.814 N054.23.05.458 W003.30.01.976
EGR413     N054.23.05.458 W003.30.01.976 N054.23.05.002 W003.29.44.002
EGR413     N054.23.05.002 W003.29.44.002 N054.23.05.458 W003.29.26.027
EGR413     N054.23.05.458 W003.29.26.027 N054.23.06.825 W003.29.08.190
EGR413     N054.23.06.825 W003.29.08.190 N054.23.09.091 W003.28.50.625
EGR413     N054.23.09.091 W003.28.50.625 N054.23.12.238 W003.28.33.466
EGR413     N054.23.12.238 W003.28.33.466 N054.23.16.245 W003.28.16.844
EGR413     N054.23.16.245 W003.28.16.844 N054.23.21.079 W003.28.00.885
EGR413     N054.23.21.079 W003.28.00.885 N054.23.26.703 W003.27.45.711
EGR413     N054.23.26.703 W003.27.45.711 N054.23.33.076 W003.27.31.438
EGR413     N054.23.33.076 W003.27.31.438 N054.23.40.149 W003.27.18.173
EGR413     N054.23.40.149 W003.27.18.173 N054.23.47.867 W003.27.06.018
EGR413     N054.23.47.867 W003.27.06.018 N054.23.56.172 W003.26.55.066
EGR413     N054.23.56.172 W003.26.55.066 N054.24.05.002 W003.26.45.399
EGR413     N054.24.05.002 W003.26.45.399 N054.24.14.287 W003.26.37.091
EGR413     N054.24.14.287 W003.26.37.091 N054.24.23.959 W003.26.30.206
EGR413     N054.24.23.959 W003.26.30.206 N054.24.33.943 W003.26.24.796
EGR413     N054.24.33.943 W003.26.24.796 N054.24.44.164 W003.26.20.902
EGR413     N054.24.44.164 W003.26.20.902 N054.24.54.543 W003.26.18.554
EGR413     N054.24.54.543 W003.26.18.554 N054.25.05.002 W003.26.17.769
EGR413     N054.25.05.002 W003.26.17.769 N054.25.05.002 W003.26.17.769
;EGR421
EGR421     N054.36.00.000 W005.46.22.118 N054.36.52.094 W005.46.29.986
EGR421     N054.36.52.094 W005.46.29.986 N054.37.17.646 W005.46.39.764
EGR421     N054.37.17.646 W005.46.39.764 N054.37.42.606 W005.46.53.350
EGR421     N054.37.42.606 W005.46.53.350 N054.38.06.785 W005.47.10.640
EGR421     N054.38.06.785 W005.47.10.640 N054.38.30.000 W005.47.31.501
EGR421     N054.38.30.000 W005.47.31.501 N054.38.52.073 W005.47.55.776
EGR421     N054.38.52.073 W005.47.55.776 N054.39.12.836 W005.48.23.280
EGR421     N054.39.12.836 W005.48.23.280 N054.39.32.132 W005.48.53.802
EGR421     N054.39.32.132 W005.48.53.802 N054.39.49.813 W005.49.27.112
EGR421     N054.39.49.813 W005.49.27.112 N054.40.05.746 W005.50.02.956
EGR421     N054.40.05.746 W005.50.02.956 N054.40.19.808 W005.50.41.060
EGR421     N054.40.19.808 W005.50.41.060 N054.40.31.892 W005.51.21.134
EGR421     N054.40.31.892 W005.51.21.134 N054.40.41.908 W005.52.02.875
EGR421     N054.40.41.908 W005.52.02.875 N054.40.49.778 W005.52.45.963
EGR421     N054.40.49.778 W005.52.45.963 N054.40.55.442 W005.53.30.072
EGR421     N054.40.55.442 W005.53.30.072 N054.40.58.858 W005.54.14.865
EGR421     N054.40.58.858 W005.54.14.865 N054.41.00.000 W005.55.00.001
EGR421     N054.41.00.000 W005.55.00.001 N054.40.58.858 W005.55.45.138
EGR421     N054.40.58.858 W005.55.45.138 N054.40.55.442 W005.56.29.931
EGR421     N054.40.55.442 W005.56.29.931 N054.40.49.778 W005.57.14.039
EGR421     N054.40.49.778 W005.57.14.039 N054.40.41.908 W005.57.57.128
EGR421     N054.40.41.908 W005.57.57.128 N054.40.31.892 W005.58.38.868
EGR421     N054.40.31.892 W005.58.38.868 N054.40.19.808 W005.59.18.943
EGR421     N054.40.19.808 W005.59.18.943 N054.40.05.746 W005.59.57.047
EGR421     N054.40.05.746 W005.59.57.047 N054.39.49.813 W006.00.32.890
EGR421     N054.39.49.813 W006.00.32.890 N054.39.32.132 W006.01.06.200
EGR421     N054.39.32.132 W006.01.06.200 N054.39.12.836 W006.01.36.723
EGR421     N054.39.12.836 W006.01.36.723 N054.38.52.073 W006.02.04.226
EGR421     N054.38.52.073 W006.02.04.226 N054.38.30.000 W006.02.28.501
EGR421     N054.38.30.000 W006.02.28.501 N054.38.06.785 W006.02.49.363
EGR421     N054.38.06.785 W006.02.49.363 N054.37.42.606 W006.03.06.652
EGR421     N054.37.42.606 W006.03.06.652 N054.37.17.646 W006.03.20.238
EGR421     N054.37.17.646 W006.03.20.238 N054.36.52.094 W006.03.30.017
EGR421     N054.36.52.094 W006.03.30.017 N054.36.26.147 W006.03.35.914
EGR421     N054.36.26.147 W006.03.35.914 N054.36.00.000 W006.03.37.884
EGR421     N054.36.00.000 W006.03.37.884 N054.35.33.853 W006.03.35.914
EGR421     N054.35.33.853 W006.03.35.914 N054.35.07.906 W006.03.30.017
EGR421     N054.35.07.906 W006.03.30.017 N054.34.42.354 W006.03.20.238
EGR421     N054.34.42.354 W006.03.20.238 N054.34.17.394 W006.03.06.652
EGR421     N054.34.17.394 W006.03.06.652 N054.33.53.215 W006.02.49.363
EGR421     N054.33.53.215 W006.02.49.363 N054.33.30.000 W006.02.28.501
EGR421     N054.33.30.000 W006.02.28.501 N054.33.07.927 W006.02.04.226
EGR421     N054.33.07.927 W006.02.04.226 N054.32.47.164 W006.01.36.723
EGR421     N054.32.47.164 W006.01.36.723 N054.32.27.868 W006.01.06.200
EGR421     N054.32.27.868 W006.01.06.200 N054.32.10.187 W006.00.32.890
EGR421     N054.32.10.187 W006.00.32.890 N054.31.54.254 W005.59.57.047
EGR421     N054.31.54.254 W005.59.57.047 N054.31.40.192 W005.59.18.943
EGR421     N054.31.40.192 W005.59.18.943 N054.31.28.108 W005.58.38.868
EGR421     N054.31.28.108 W005.58.38.868 N054.31.18.092 W005.57.57.128
EGR421     N054.31.18.092 W005.57.57.128 N054.31.10.222 W005.57.14.039
EGR421     N054.31.10.222 W005.57.14.039 N054.31.04.558 W005.56.29.931
EGR421     N054.31.04.558 W005.56.29.931 N054.31.01.142 W005.55.45.138
EGR421     N054.31.01.142 W005.55.45.138 N054.30.60.000 W005.55.00.001
EGR421     N054.30.60.000 W005.55.00.001 N054.31.01.142 W005.54.14.865
EGR421     N054.31.01.142 W005.54.14.865 N054.31.04.558 W005.53.30.072
EGR421     N054.31.04.558 W005.53.30.072 N054.31.10.222 W005.52.45.963
EGR421     N054.31.10.222 W005.52.45.963 N054.31.18.092 W005.52.02.875
EGR421     N054.31.18.092 W005.52.02.875 N054.31.28.108 W005.51.21.134
EGR421     N054.31.28.108 W005.51.21.134 N054.31.40.192 W005.50.41.060
EGR421     N054.31.40.192 W005.50.41.060 N054.31.54.254 W005.50.02.956
EGR421     N054.31.54.254 W005.50.02.956 N054.32.10.187 W005.49.27.112
EGR421     N054.32.10.187 W005.49.27.112 N054.32.27.868 W005.48.53.802
EGR421     N054.32.27.868 W005.48.53.802 N054.32.47.164 W005.48.23.280
EGR421     N054.32.47.164 W005.48.23.280 N054.33.07.927 W005.47.55.776
EGR421     N054.33.07.927 W005.47.55.776 N054.33.30.000 W005.47.31.501
EGR421     N054.33.30.000 W005.47.31.501 N054.33.53.215 W005.47.10.640
EGR421     N054.33.53.215 W005.47.10.640 N054.34.17.394 W005.46.53.350
EGR421     N054.34.17.394 W005.46.53.350 N054.34.42.354 W005.46.39.764
EGR421     N054.34.42.354 W005.46.39.764 N054.35.07.906 W005.46.29.986
EGR421     N054.35.07.906 W005.46.29.986 N054.35.33.853 W005.46.24.089
EGR421     N054.35.33.853 W005.46.24.089 N054.36.00.000 W005.46.22.118
EGR421     N054.36.00.000 W005.46.22.118 N054.36.00.000 W005.46.22.118
